"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license","cleaning_fee","neigh_simp","price_3_nights"
"359",42817881,"Stone’s throw to beach, beautiful Capitola cottage",34349,"Richard",NA,"City of Capitola",36.97176,-121.95025,"Entire home/apt",407,3,20,2021-09-12,1,2,0,11,NA,8.14,"City of Capitola",1229.14
"360",42974211,"Santa Cruz Surf Inspired Stay Close to Beach",342140850,"Kevin",NA,"City of Capitola",36.96528,-121.9643,"Entire home/apt",1000,5,8,2021-11-28,0.66,2,82,8,NA,20,"City of Capitola",3020
"361",43108545,"Beach Cottage near Sunny Cove and Santa Mo's",1489277,"Gabriel",NA,"Unincorporated Areas",36.96262,-121.98586,"Entire home/apt",345,30,8,2021-11-12,0.49,6,134,6,NA,6.9,"Unincorporated Areas",1041.9
"362",43535888,"Best location steps from the ocean",72756164,"Natasha",NA,"City of Santa Cruz",36.95648,-122.0323,"Entire home/apt",215,30,100,2021-12-26,7.3,1,265,97,NA,4.3,"City of Santa Cruz",649.3
"363",43742391,"Twin lakes bungalow",45625227,"Stephanie",NA,"City of Santa Cruz",36.96515,-121.99557,"Entire home/apt",214,28,7,2021-03-10,0.41,2,0,3,NA,4.28,"City of Santa Cruz",646.28
"364",43787988,"Sunny Santa Cruz Bungalow",1489277,"Gabriel",NA,"City of Santa Cruz",36.98097,-121.99344,"Entire home/apt",282,30,9,2021-10-31,0.53,6,47,5,NA,5.64,"City of Santa Cruz",851.64
"365",43805932,"Santa Cruz Redwoods",65534038,"Laila",NA,"City of Santa Cruz",37.00007,-122.01066,"Entire home/apt",220,3,17,2021-10-24,2.97,1,56,17,NA,4.4,"City of Santa Cruz",664.4
"366",43816500,"Anchor’s Away Beach House Steps from Beach! Views!",65605702,"Holly",NA,"Unincorporated Areas",36.96403,-121.89702,"Entire home/apt",382,5,70,2021-12-29,3.86,1,270,44,NA,7.64,"Unincorporated Areas",1153.64
"367",43818358,"Aptos Cottage “Seas The Day” 2 blocks to beach !",216279197,"Liane",NA,"Unincorporated Areas",36.97047,-121.9045,"Entire home/apt",149,30,7,2021-11-19,0.4,1,312,4,NA,2.98,"Unincorporated Areas",449.98
"368",44071979,"The Green House-Handcrafted Home 1.5 blks to beach",205600,"Kim",NA,"Unincorporated Areas",36.96416,-121.9906,"Entire home/apt",375,4,21,2021-11-29,1.24,2,147,14,NA,7.5,"Unincorporated Areas",1132.5
"369",44073931,"Single Level Beach Retreat with Full Bay View 230B",77921432,"Cheshire Rio Realty",NA,"Unincorporated Areas",36.96905,-121.90244,"Entire home/apt",418,4,9,2021-09-06,0.52,39,136,7,NA,8.36,"Unincorporated Areas",1262.36
"370",44366528,"Upscale Rio Del Mar Estate - Walk to Beach & Golf",154342553,"Turnkey",NA,"Unincorporated Areas",36.9579,-121.88145,"Entire home/apt",337,4,0,NA,NA,15,326,0,NA,6.74,"Unincorporated Areas",1017.74
"371",44402680,"Mar Vista Aptos Cottage Near Beach Park & Shopping",305114656,"John George",NA,"Unincorporated Areas",36.98643,-121.9153,"Entire home/apt",65,30,3,2021-10-31,0.22,3,0,2,NA,1.3,"Unincorporated Areas",196.3
"372",44417062,"Pop-Up Trailer, delivered, sleeps up to 6",268866691,"Leif",NA,"City of Santa Cruz",36.98558,-122.00575,"Entire home/apt",80,3,4,2021-07-18,0.24,2,212,3,NA,1.6,"City of Santa Cruz",241.6
"373",44418150,"Santa Cruz Harbor Vacation Home",51003705,"Bailey Property Management",NA,"City of Santa Cruz",36.96268,-122.0011,"Entire home/apt",493,3,20,2021-12-26,1.28,33,277,17,NA,9.86,"City of Santa Cruz",1488.86
"374",44432313,"Beautiful Sea shack with full ocean views 133",77921432,"Cheshire Rio Realty",NA,"Unincorporated Areas",36.9701,-121.90472,"Entire home/apt",321,3,26,2021-11-23,1.55,39,0,20,NA,6.42,"Unincorporated Areas",969.42
"375",44913865,"Santa Cruz/Soquel super clean and private room!!!",362847983,"Fausto",NA,"Unincorporated Areas",36.99816,-121.95661,"Private room",56,30,1,2020-11-14,0.07,1,330,0,NA,1.12,"Unincorporated Areas",169.12
"376",45254981,"One Bedroom Home  in Santa Cruz's Seabright",72593471,"Dan",NA,"City of Santa Cruz",36.97495,-122.01287,"Entire home/apt",97,30,1,2020-10-31,0.07,2,0,0,NA,1.94,"City of Santa Cruz",292.94
"377",45424395,"Twin lakes Cottage.",45625227,"Stephanie",NA,"City of Santa Cruz",36.96494,-121.99661,"Entire home/apt",195,3,23,2021-12-26,1.58,2,356,21,NA,3.9,"City of Santa Cruz",588.9
"378",45583377,"Sunnyslope Farmhouse + Redwoods + Beach",16810605,"Allyson",NA,"Unincorporated Areas",37.00852,-121.93829,"Entire home/apt",929,3,17,2021-11-28,2.45,1,160,17,NA,18.58,"Unincorporated Areas",2805.58
"379",45594945,"Re-live childhood summer camp memories!",298493071,"Pam",NA,"Unincorporated Areas",37.03297,-121.93106,"Entire home/apt",500,7,1,2020-11-07,0.07,2,215,0,NA,10,"Unincorporated Areas",1510
"380",45800930,"Conveniently located 2 bd garden apt",171036,"Karen",NA,"City of Scotts Valley",37.06186,-122.01043,"Entire home/apt",100,7,5,2021-11-30,0.41,2,43,5,NA,2,"Other",302
"381",46313400,"5min Walk to Beach, Spanish Charm 3br 3ba",374888763,"Dylan & Jasmine",NA,"Unincorporated Areas",36.97594,-121.91703,"Entire home/apt",350,29,3,2021-05-30,0.29,1,89,3,NA,7,"Unincorporated Areas",1057
"382",46385208,"Glass Castle(Glasstle) ocean views on mountaintop",12459196,"Josh",NA,"Unincorporated Areas",37.06495,-121.82145,"Entire home/apt",237,3,43,2021-12-18,3.27,1,351,38,NA,4.74,"Unincorporated Areas",715.74
"383",46413948,"Capitola Beach house on River w/dock near Ocean",182444743,"Gina",NA,"City of Capitola",36.973587,-121.953873,"Entire home/apt",778,3,8,2021-11-24,1.22,1,179,8,NA,15.56,"City of Capitola",2349.56
"384",46421343,"Manzanita Treehouse - Coastal Mountain Art & Abode",27555230,"Max",NA,"Unincorporated Areas",37.04984,-122.05861,"Entire home/apt",165,3,26,2021-12-27,3.08,1,305,26,NA,3.3,"Unincorporated Areas",498.3
"385",46451567,"Twin Bedroom in Comfy Felton Home",17838069,"Audrey",NA,"Unincorporated Areas",37.05523,-122.07486,"Private room",50,4,0,NA,NA,4,0,0,NA,1,"Unincorporated Areas",151
"386",46452029,"Master Queen in Comfy Felton Home",17838069,"Audrey",NA,"Unincorporated Areas",37.05469,-122.07379,"Private room",65,4,0,NA,NA,4,0,0,NA,1.3,"Unincorporated Areas",196.3
"387",46467268,"Beautiful Beachhouse steps to the Beach and Wharf!",375890069,"Susan",NA,"City of Santa Cruz",36.96535,-122.02182,"Entire home/apt",150,30,1,2021-01-30,0.09,1,140,1,NA,3,"City of Santa Cruz",453
"388",46497543,"In the heart of the Redwoods/10 min from the beach",5879797,"Johana",NA,"Unincorporated Areas",37.03638,-122.07942,"Entire home/apt",310,3,5,2021-12-29,0.47,1,324,5,NA,6.2,"Unincorporated Areas",936.2
"389",46602628,"Walk to Seabright Beach from Boardwalk Bungalow",15867956,"Surf City",NA,"City of Santa Cruz",36.96629,-122.01316,"Entire home/apt",100,30,13,2021-09-07,1.08,43,94,13,NA,2,"City of Santa Cruz",302
"390",46604071,"Clean and Modern West Side apartment!",15867956,"Surf City",NA,"City of Santa Cruz",36.95827,-122.04304,"Entire home/apt",200,30,1,2021-06-29,0.16,43,144,1,NA,4,"City of Santa Cruz",604
"391",47042390,"Beach Hideaway | Huge Patio & Expansive Ocean View",154342553,"Turnkey",NA,"Unincorporated Areas",36.96065,-121.8934,"Entire home/apt",292,30,0,NA,NA,15,215,0,NA,5.84,"Unincorporated Areas",881.84
"392",47114356,"Beach House w/ hot tub just a block to the ocean!",14908810,"Jon",NA,"City of Santa Cruz",36.96514,-122.02247,"Entire home/apt",628,3,48,2021-12-21,4.4,1,9,48,NA,12.56,"City of Santa Cruz",1896.56
"393",47199440,"Twin Lakes Beach House- 5 minute walk to Beach",381215489,"Christian",NA,"City of Santa Cruz",36.96682,-121.99839,"Entire home/apt",371,3,25,2021-12-27,2.71,1,82,25,NA,7.42,"City of Santa Cruz",1120.42
"394",47307862,"Private Executive Suite in Santa Cruz Mtns",60827434,"Instructor",NA,"Unincorporated Areas",37.05681,-122.12228,"Entire home/apt",154,3,24,2021-11-24,2.55,2,172,24,NA,3.08,"Unincorporated Areas",465.08
"395",47433955,"Capitola Classic yet Modern Bungalow",382923665,"Dana",NA,"City of Capitola",36.98045,-121.95568,"Entire home/apt",150,30,1,2021-03-29,0.11,1,4,1,NA,3,"City of Capitola",453
"396",47582276,"Beach House in the heart of Capitola Village!",40329763,"Teresa",NA,"City of Capitola",36.97263,-121.9538,"Entire home/apt",198,7,16,2021-11-29,1.71,1,113,16,NA,3.96,"City of Capitola",597.96
"397",47714949,"Bright and Stylish Home Near Sunny Cove Beach",854712,"David",NA,"Unincorporated Areas",36.96542,-121.98771,"Entire home/apt",252,3,56,2021-12-21,5.23,8,0,56,NA,5.04,"Unincorporated Areas",761.04
"398",47732830,"Remodeled Retreat Steps from the Beach, Pelican 8",61964723,"Kelli",NA,"Unincorporated Areas",36.86793,-121.8179,"Entire home/apt",414,3,35,2021-12-27,3.3,1,110,35,NA,8.28,"Unincorporated Areas",1250.28
"399",47770250,"Entire Studio Suite Near Nisene Marks and Beach",342140850,"Kevin",NA,"Unincorporated Areas",36.99116,-121.91249,"Entire home/apt",169,5,1,2021-10-01,0.33,2,174,1,NA,3.38,"Unincorporated Areas",510.38
"400",47921043,"Beautiful Seascape Home w/ Ocean Views 841",77921432,"Cheshire Rio Realty",NA,"Unincorporated Areas",36.95729,-121.88706,"Entire home/apt",800,4,0,NA,NA,39,68,0,NA,16,"Unincorporated Areas",2416
"401",48015275,"Private master bedroom in beautiful beach house",32933954,"Irine And Alex",NA,"City of Santa Cruz",36.96407,-122.02308,"Private room",75,31,2,2021-10-20,0.2,3,333,2,NA,1.5,"City of Santa Cruz",226.5
"402",48017964,"Oceanfront Condo, steps to the sand",354846505,"Annette",NA,"Unincorporated Areas",36.8525,-121.80992,"Entire home/apt",382,3,50,2021-12-23,5.03,2,248,50,NA,7.64,"Unincorporated Areas",1153.64
"403",48039327,"Monthly Rental In Santa Cruz- 5 Blocks from Beach",24413952,"Power West",NA,"City of Santa Cruz",36.95748,-122.03262,"Entire home/apt",197,30,0,NA,NA,25,299,0,NA,3.94,"City of Santa Cruz",594.94
"404",48042907,"❤ of Capitola Village with Private Yard + Parking",10867988,"Jamie",NA,"City of Capitola",36.973064,-121.950493,"Entire home/apt",381,3,14,2021-12-27,2.55,1,322,14,NA,7.62,"City of Capitola",1150.62
"405",48078245,"The Capitola Cottage - Your Dream Beach Getaway!",11855043,"James",NA,"City of Capitola",36.97264,-121.951,"Entire home/apt",243,3,48,2021-12-13,4.85,1,53,48,NA,4.86,"City of Capitola",733.86
"406",48093931,"1BR Aptos Unit w/ Great Ocean Views",305114656,"John George",NA,"Unincorporated Areas",36.98413,-121.91235,"Entire home/apt",90,30,3,2021-09-25,0.33,3,104,3,NA,1.8,"Unincorporated Areas",271.8
"407",48147679,"Westside Santa Cruz Home- One Block to West Cliff",5284546,"Elaine",NA,"City of Santa Cruz",36.95102,-122.05141,"Entire home/apt",400,28,1,2021-07-08,0.17,1,13,1,NA,8,"City of Santa Cruz",1208
"408",48405439,"Oceanview 2bed/2bath - Rio del Mar Beach paradise",52017932,"Alyssa",NA,"Unincorporated Areas",36.96833,-121.90325,"Entire home/apt",177,30,3,2021-08-19,0.36,1,255,3,NA,3.54,"Unincorporated Areas",534.54
"409",48488084,"Beautiful Beach Views 214",77921432,"Cheshire Rio Realty",NA,"Unincorporated Areas",36.96911,-121.90469,"Entire home/apt",565,3,4,2021-11-07,0.55,39,277,4,NA,11.3,"Unincorporated Areas",1706.3
"410",48488673,"Seashell Beach Home 258",77921432,"Cheshire Rio Realty",NA,"Unincorporated Areas",36.96753,-121.90248,"Entire home/apt",411,3,8,2021-12-27,1.15,39,336,8,NA,8.22,"Unincorporated Areas",1241.22
"411",48594798,"Beautiful Santa Cruz beach house",391835236,"Aaron",NA,"City of Santa Cruz",36.96331,-122.04819,"Entire home/apt",467,4,21,2021-11-27,2.23,1,248,21,NA,9.34,"City of Santa Cruz",1410.34
"412",48813009,"Modern Downtown Condo",46145633,"Davon",NA,"City of Santa Cruz",36.97967,-122.02901,"Entire home/apt",160,28,1,2021-03-24,0.11,1,357,1,NA,3.2,"City of Santa Cruz",483.2
"413",48823281,"Bright & Airy Aptos Hills Casita w/ Meadow Views",57310783,"Heather",NA,"Unincorporated Areas",37.02952,-121.88277,"Entire home/apt",106,31,0,NA,NA,1,218,0,NA,2.12,"Unincorporated Areas",320.12
"414",48868371,"Incredible modern 3 bedroom with full bay views",77921432,"Cheshire Rio Realty",NA,"Unincorporated Areas",36.96951,-121.90426,"Entire home/apt",429,3,5,2021-12-14,1.14,39,71,5,NA,8.58,"Unincorporated Areas",1295.58
"415",48962448,"Ocean View with Old World Charm",203171426,"Patrice",NA,"Unincorporated Areas",36.96802,-121.90072,"Entire home/apt",350,30,1,2021-07-20,0.18,1,22,1,NA,7,"Unincorporated Areas",1057
"416",48977343,"Quiet, Clean, Prime Spot, 2-Story 2-Bedroom for 4",395008985,"James",NA,"Unincorporated Areas",36.95204,-121.87548,"Entire home/apt",175,31,3,2021-08-28,0.43,1,139,3,NA,3.5,"Unincorporated Areas",528.5
"417",49030398,"NEW ⭐️ Beach Hill Hideaway Steps to Boardwalk/Beach",5968639,"Dominque",NA,"City of Santa Cruz",36.96679,-122.02278,"Entire home/apt",439,3,2,2021-12-26,1.82,1,98,2,NA,8.78,"City of Santa Cruz",1325.78
"418",49153563,"Santa Cruz Mountains Retreat",60827434,"Instructor",NA,"Unincorporated Areas",37.05691,-122.12197,"Entire home/apt",1200,3,1,2021-11-27,0.88,2,362,1,NA,24,"Unincorporated Areas",3624
"419",49214388,"Capitola by the Sea, Ocean front view,  Private.",174627792,"Marty",NA,"City of Capitola",36.97962,-121.93946,"Entire home/apt",200,90,0,NA,NA,1,92,0,NA,4,"City of Capitola",604
"420",49228175,"Seabright Beach House in Santa Cruz",44748394,"Colin",NA,"City of Santa Cruz",36.96665,-122.00571,"Entire home/apt",526,3,8,2021-11-28,1.55,3,77,8,NA,10.52,"City of Santa Cruz",1588.52
"421",49245534,"Gorgeous Scotts Valley retreat 8 mi. to the beach!",75420927,"Josh",NA,"City of Scotts Valley",37.06163,-121.99939,"Entire home/apt",173,28,0,NA,NA,1,0,0,NA,3.46,"Other",522.46
"422",49371340,"Charming Beach Front Home on the Island",250113000,"Jaleh",NA,"Unincorporated Areas",36.96727,-121.90434,"Entire home/apt",895,3,0,NA,NA,5,295,0,NA,17.9,"Unincorporated Areas",2702.9
"423",49381534,"Redwoods Glamping",3157010,"Ania",NA,"Unincorporated Areas",37.03398,-122.065,"Entire home/apt",335,5,0,NA,NA,1,365,0,NA,6.7,"Unincorporated Areas",1011.7
"424",49398268,"Amazing Pleasure Point Studio",21921036,"Karinne",NA,"City of Capitola",36.95625,-121.9753,"Entire home/apt",271,14,1,2021-08-01,0.2,2,331,1,NA,5.42,"City of Capitola",818.42
"425",49552701,"Suite A....  Work - Play - Stay...  by the Beach",10974040,"J.R.",NA,"Unincorporated Areas",36.98297,-121.92348,"Entire home/apt",119,3,29,2021-12-23,4.33,2,160,29,NA,2.38,"Unincorporated Areas",359.38
"426",49640661,"FUNTASTIC  December in Santa Cruz w EV charging!",400383010,"AGG Beach Properties",NA,"City of Santa Cruz",36.96407,-122.02374,"Entire home/apt",1095,3,12,2021-11-26,1.75,1,77,12,NA,21.9,"City of Santa Cruz",3306.9
"427",49667636,"Deep Blue
Great location, clean, and comfortable.",400578245,"Taji",NA,"City of Santa Cruz",36.95328,-122.04542,"Entire home/apt",900,3,7,2021-08-22,1.22,2,184,7,NA,18,"City of Santa Cruz",2718
"428",49737370,"Cottage style unit a block from New Brighton Beach",25763492,"Mary",NA,"City of Capitola",36.97954,-121.93792,"Entire home/apt",120,30,2,2021-11-30,0.95,1,349,2,NA,2.4,"City of Capitola",362.4
"429",49761755,"Beautifully Remodeled 1920's Seabright Cottage",9020085,"Kevin & Mackenzie",NA,"City of Santa Cruz",36.98445,-122.00673,"Entire home/apt",293,3,8,2021-12-19,2.22,1,51,8,NA,5.86,"City of Santa Cruz",884.86
"430",49780964,"Capitola -  5 min walk to beach",401485500,"Kalena",NA,"City of Capitola",36.97886,-121.93964,"Entire home/apt",267,30,0,NA,NA,1,83,0,NA,5.34,"City of Capitola",806.34
"431",49854507,"Aptos Seacliff Beach Soquel Drive Cottage",146450,"Yajun",NA,"Unincorporated Areas",36.98365,-121.91101,"Entire home/apt",154,31,0,NA,NA,1,177,0,NA,3.08,"Unincorporated Areas",465.08
"432",49887811,"Classic apartment central Santa Cruz",23229676,"Alan & Amalie",NA,"City of Santa Cruz",36.9744,-122.016327,"Entire home/apt",264,3,30,2021-12-26,5.42,1,74,30,NA,5.28,"City of Santa Cruz",797.28
"433",49908062,"On the Sand",51003705,"Bailey Property Management",NA,"Unincorporated Areas",36.96832,-121.90454,"Entire home/apt",580,3,1,2021-07-31,0.2,33,7,1,NA,11.6,"Unincorporated Areas",1751.6
"434",49928213,"Villa SV | Pool, Hot Tub & Mountain Views",154342553,"Turnkey",NA,"City of Scotts Valley",37.05932,-121.99756,"Entire home/apt",233,30,0,NA,NA,15,300,0,NA,4.66,"Other",703.66
"435",49984331,"Perfect 6 Bedroom Capitola/Santa Cruz getaway",403101923,"Gerard",NA,"Unincorporated Areas",37.0064640526068,-121.973469839438,"Entire home/apt",499,3,16,2021-09-06,2.41,1,87,16,NA,9.98,"Unincorporated Areas",1506.98
"436",50052798,"Magical Seabright 1 BedRm with Art Space / Office",11110623,"Sydney",NA,"City of Santa Cruz",36.98032,-122.00936,"Entire home/apt",171,3,1,2021-07-08,0.17,1,3,1,NA,3.42,"City of Santa Cruz",516.42
"437",50088937,"Coastal Redwoods Retreat",329922235,"Debbie",NA,"Unincorporated Areas",37.03327,-122.08183,"Entire home/apt",396,3,10,2021-10-10,1.5,1,362,10,NA,7.92,"Unincorporated Areas",1195.92
"438",50096610,"Bedroom w/ Shared Bathroom",1890325,"Kelly",NA,"City of Watsonville",36.90708,-121.77495,"Private room",45,7,0,NA,NA,2,51,0,NA,0.9,"Other",135.9
"439",50176986,"Endless Views at Seascape Resort!",51003705,"Bailey Property Management",NA,"Unincorporated Areas",36.95019,-121.87654,"Entire home/apt",420,3,13,2021-12-26,2.14,33,362,13,NA,8.4,"Unincorporated Areas",1268.4
"440",50196399,"Rare 3 br just a few blocks from Capitola Beach!",12357273,"Roland",NA,"City of Capitola",36.97386,-121.95314,"Entire home/apt",588,7,0,NA,NA,1,70,0,NA,11.76,"City of Capitola",1775.76
"441",50374678,"Spectacular Seascape Resort Condo with full views",77921432,"Cheshire Rio Realty",NA,"Unincorporated Areas",36.94965,-121.87619,"Entire home/apt",499,3,13,2021-10-25,2.06,39,155,13,NA,9.98,"Unincorporated Areas",1506.98
"442",50420203,"Capitola Pelican House",51003705,"Bailey Property Management",NA,"City of Capitola",36.97256,-121.9537,"Entire home/apt",705,3,3,2021-09-06,0.69,33,265,3,NA,14.1,"City of Capitola",2129.1
"443",50441522,"Life's a beach - bright and comfy Capitola condo",9772346,"Antoine",NA,"City of Capitola",36.97845,-121.95844,"Entire home/apt",149,14,3,2021-12-02,0.51,1,220,3,NA,2.98,"City of Capitola",449.98
"444",50447610,"Award-winning architectural gem in Capitola",93737,"Gia",NA,"City of Capitola",36.97599,-121.95444,"Entire home/apt",750,3,10,2021-12-27,2.44,1,163,10,NA,15,"City of Capitola",2265
"445",50509428,"Silent Serenity",3539631,"Lyubov",NA,"Unincorporated Areas",37.17755,-122.10037,"Entire home/apt",197,3,4,2021-08-19,0.67,1,0,4,NA,3.94,"Unincorporated Areas",594.94
"446",50552785,"Charming one bedroom cottage in Pleasure Point",25166546,"Cassandra",NA,"City of Capitola",36.96353,-121.96711,"Entire home/apt",261,3,4,2021-11-23,1.45,1,361,4,NA,5.22,"City of Capitola",788.22
"447",50568620,"Beautiful 3-Bedroom house, centrally located",268866691,"Leif",NA,"City of Santa Cruz",36.9849,-122.00745,"Entire home/apt",570,3,6,2021-11-15,1.01,2,173,6,NA,11.4,"City of Santa Cruz",1721.4
"448",50573599,"Pleasure Point Surf Cottage",398787,"Monika",NA,"City of Capitola",36.959324,-121.974312,"Entire home/apt",286,3,24,2021-12-17,4.11,1,304,24,NA,5.72,"City of Capitola",863.72
"449",50577783,"The Nest - Santa Cruz Mountains",72933192,"Lindsay",NA,"Unincorporated Areas",37.05052,-122.05889,"Entire home/apt",155,5,3,2021-09-04,0.54,1,10,3,NA,3.1,"Unincorporated Areas",468.1
"450",50578596,"Jem in The Jewel Box on Opal Street-30 day rental",8078463,"Ivan",NA,"City of Capitola",36.971138,-121.958534,"Entire home/apt",130,30,1,2021-07-31,0.2,1,95,1,NA,2.6,"City of Capitola",392.6
"451",50592172,"Casita Del Mar just a few blocks from the beach!",15867956,"Surf City",NA,"City of Santa Cruz",36.96593,-121.99617,"Entire home/apt",150,30,1,2021-11-05,0.54,43,72,1,NA,3,"City of Santa Cruz",453
"452",50592429,"Beach Drive Vacation Rental",51003705,"Bailey Property Management",NA,"Unincorporated Areas",36.96281,-121.89563,"Entire home/apt",506,3,0,NA,NA,33,191,0,NA,10.12,"Unincorporated Areas",1528.12
"453",50659384,"Katie's place  between Santa Cruz and Monterey",408421589,"Kate",NA,"City of Watsonville",36.91197,-121.77994,"Entire home/apt",95,5,6,2021-09-17,1.13,1,1,6,NA,1.9,"Other",286.9
"454",50665405,"Sea Blue",400578245,"Taji",NA,"City of Santa Cruz",36.9527,-122.04595,"Entire home/apt",255,3,14,2021-12-19,4.72,2,154,14,NA,5.1,"City of Santa Cruz",770.1
"455",50672077,"Seacliff Casa - a cozy beach bungalow.",409457060,"Mary",NA,"Unincorporated Areas",36.977604,-121.921066,"Entire home/apt",250,30,2,2021-08-02,0.37,1,290,2,NA,5,"Unincorporated Areas",755
"456",50702367,"Beautiful Room with views of Natural Bridges",159355723,"Outsite",NA,"City of Santa Cruz",36.95167,-122.05343,"Private room",150,30,0,NA,NA,1,179,0,NA,3,"City of Santa Cruz",453
"457",50709628,"West Side Charmer - Close to Everything!",304715455,"HostWell",NA,"City of Santa Cruz",36.96101,-122.05026,"Entire home/apt",210,30,2,2021-11-13,0.45,4,314,2,NA,4.2,"City of Santa Cruz",634.2
"458",50711244,"Treehouse in the Santa Cruz Redwoods",107091012,"Keri",NA,"Unincorporated Areas",37.0574,-122.11336,"Entire home/apt",270,30,2,2021-11-27,0.56,1,174,2,NA,5.4,"Unincorporated Areas",815.4
"459",50749082,"Mid-Century Mountain Charmer",86631,"Lori",NA,"Unincorporated Areas",37.09933,-122.09526,"Entire home/apt",250,4,1,2021-12-29,1,1,362,1,NA,5,"Unincorporated Areas",755
"460",50790269,"Rockview Beach Bungalow in Pleasure Point",1489277,"Gabriel",NA,"City of Capitola",36.95606,-121.97385,"Entire home/apt",536,30,2,2021-12-02,0.65,6,121,2,NA,10.72,"City of Capitola",1618.72
"461",50895787,"Large, updated 5 bedroom ocean front home",77921432,"Cheshire Rio Realty",NA,"Unincorporated Areas",36.9654,-121.90097,"Entire home/apt",926,3,0,NA,NA,39,203,0,NA,18.52,"Unincorporated Areas",2796.52
"462",50999514,"Monthly Short Term Vacation Rental in Santa Cruz! Newly Remodeled and Gorgeous!",24413952,"Power West",NA,"City of Santa Cruz",36.98231,-122.00429,"Entire home/apt",205,30,0,NA,NA,25,334,0,NA,4.1,"City of Santa Cruz",619.1
"463",51130481,"Twin Lakes Santa Cruz Beach Home",22847734,"Paul",NA,"City of Santa Cruz",36.96636,-121.99602,"Entire home/apt",1036,3,14,2021-12-05,2.64,1,70,14,NA,20.72,"City of Santa Cruz",3128.72
"464",51150627,"Modern Furnished Sunny Private Nature Retreat",292254978,"Pat",NA,"City of Santa Cruz",36.99392,-122.01099,"Entire home/apt",450,45,0,NA,NA,1,300,0,NA,9,"City of Santa Cruz",1359
"465",51235538,"Oceanfront 3BR-2BA @ beach in Santa Cruz. Dog ok.",90805277,"Karri",NA,"City of Santa Cruz",36.949951,-122.048203,"Entire home/apt",750,3,0,NA,NA,2,352,0,NA,15,"City of Santa Cruz",2265
"466",51281706,"Great Home!   Great Beach!    Great location!",415265754,"Glenn",NA,"City of Santa Cruz",36.96495,-122.0088,"Entire home/apt",446,3,3,2021-11-10,0.65,1,259,3,NA,8.92,"City of Santa Cruz",1346.92
"467",51467807,"Cozy Cottage near UCSC ideal for work and fun!",304715455,"HostWell",NA,"City of Santa Cruz",36.97305,-122.05869,"Entire home/apt",95,30,1,2021-10-01,0.33,4,166,1,NA,1.9,"City of Santa Cruz",286.9
"468",51565412,"Twin Lakes Beach House - Walk to your Next Outing",304122825,"Sean",NA,"Unincorporated Areas",36.96721,-121.99537,"Entire home/apt",215,30,2,2021-12-18,1,1,315,2,NA,4.3,"Unincorporated Areas",649.3
"469",51581588,"Seaside Getaway | Walk to Beach, Surf & Dining",154342553,"Turnkey",NA,"City of Capitola",36.9613144016143,-121.965405889575,"Entire home/apt",468,3,0,NA,NA,15,331,0,NA,9.36,"City of Capitola",1413.36
"470",51825768,"Cottage by the Sea-Capitola/Santa Cruz",102271851,"Jenny",NA,"City of Capitola",36.9646,-121.96268,"Entire home/apt",278,30,0,NA,NA,1,61,0,NA,5.56,"City of Capitola",839.56
"471",51872983,"Garden Oasis with Private Beach and Hot tub",100114471,"Janiece",NA,"Unincorporated Areas",36.94262,-121.85397,"Entire home/apt",255,31,3,2021-11-21,1.14,12,365,3,NA,5.1,"Unincorporated Areas",770.1
"472",52061123,"Mountain and Beach Gateway Home",6780596,"Steven",NA,"City of Scotts Valley",37.04662,-122.03373,"Entire home/apt",228,3,15,2021-12-22,4.05,1,112,15,NA,4.56,"Other",688.56
"473",52082572,"Charming Tropical Paradise near Beach & Redwoods",421599560,"Barry",NA,"City of Santa Cruz",36.98992,-122.00721,"Entire home/apt",446,3,9,2021-12-05,2.45,2,93,9,NA,8.92,"City of Santa Cruz",1346.92
"474",52124837,"Sunny & Cozy 3 Bedroom Family Beach House",26216327,"Sally",NA,"Unincorporated Areas",36.96395,-121.98621,"Entire home/apt",350,28,1,2021-11-05,0.54,1,68,1,NA,7,"Unincorporated Areas",1057
"475",52173097,"Santa Cruz Beach Hide Out",422357525,"Andy & Kimberly",NA,"Unincorporated Areas",36.98102,-121.98823,"Entire home/apt",235,20,0,NA,NA,1,286,0,NA,4.7,"Unincorporated Areas",709.7
"476",52308294,"Exquisite 3  bedroom plus loft ocean view retreat",77921432,"Cheshire Rio Realty",NA,"Unincorporated Areas",36.91512,-121.84536,"Entire home/apt",823,3,1,2021-10-11,0.37,39,80,1,NA,16.46,"Unincorporated Areas",2485.46
"477",52387864,"Adorable 2 bed 1 bath beach house",210984387,"Raphaella",NA,"City of Capitola",36.97306,-121.96191,"Entire home/apt",115,31,0,NA,NA,1,274,0,NA,2.3,"City of Capitola",347.3
"478",52693462,"Westside Tiny House w/ great deck",29754404,"Summer",NA,"City of Santa Cruz",36.96029,-122.05475,"Entire home/apt",195,4,1,2021-11-27,0.88,1,1,1,NA,3.9,"City of Santa Cruz",588.9
"479",52734552,"Cozy Cottage in the Redwoods",2632241,"Judith",NA,"Unincorporated Areas",36.97783,-121.90021,"Entire home/apt",102,20,0,NA,NA,2,119,0,NA,2.04,"Unincorporated Areas",308.04
